"Doctor Name","Hospital Name","Field","State","City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Khan","All India Institute of Medical Sciences (AIIMS) Mohali","Rheumatology","Punjab","Mohali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Pandey","Government Medical College and Hospital, Lunglei","Ophthalmology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Chauhan","Apollo Hospital Jaipur","Dermatology","Rajasthan","Jaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Menon","District Civil Hospital, Rishikesh","Urology","Uttarakhand","Rishikesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Khan","Manipal Hospital Madurai","Dermatology","Tamil Nadu","Madurai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Kulkarni","LifeLine Hospital Agartala","Neurology","Tripura","Agartala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ritu Sharma","St. Mary's Hospital Bathinda","Anesthesiology","Punjab","Bathinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Mehta","Aster DM Healthcare Arrah","Anesthesiology","Bihar","Arrah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Mishra","Max Super Speciality Hospital Puri","Psychiatry","Odisha","Puri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Verma","Government Medical College and Hospital, Gangtok","Cardiology","Sikkim","Gangtok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Bose","Manipal Hospital Panipat","Anesthesiology","Haryana","Panipat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Bose","Max Super Speciality Hospital Silchar","Gynecology","Assam","Silchar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Joshi","Max Super Speciality Hospital Agra","Internal Medicine","Uttar Pradesh","Agra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sneha Menon","Max Super Speciality Hospital Pasighat","General Surgery","Arunachal Pradesh","Pasighat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Patel","Care Hospital Bareilly","Pulmonology","Uttar Pradesh","Bareilly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Das","All India Institute of Medical Sciences (AIIMS) Bathinda","Gynecology","Punjab","Bathinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Reddy","Medanta - The Medicity Maheshtala","Oncology","West Bengal","Maheshtala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Arjun Banerjee","Fortis Hospital Gurugram","General Surgery","Haryana","Gurugram","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Nair","Manipal Hospital Lunglei","Gastroenterology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Rao","Narayana Health Dhanbad","ENT","Jharkhand","Dhanbad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Gupta","Aster DM Healthcare Imphal","Rheumatology","Manipur","Imphal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Dutta","Fortis Hospital Nizamabad","Psychiatry","Telangana","Nizamabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Dutta","Care Hospital Dimapur","Anesthesiology","Nagaland","Dimapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Chauhan","LifeLine Hospital Sagar","Gynecology","Madhya Pradesh","Sagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Chatterjee","Greenview Hospital Alwar","Oncology","Rajasthan","Alwar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Nair","Narayana Health Faridabad","Internal Medicine","Haryana","Faridabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Bose","Fortis Hospital Gaya","Anesthesiology","Bihar","Gaya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Bose","Care Hospital Ambikapur","Urology","Chhattisgarh","Ambikapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Kapoor","KIMS Hospital Coimbatore","Orthopedics","Tamil Nadu","Coimbatore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Shah","All India Institute of Medical Sciences (AIIMS) Chandigarh","Dermatology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Gupta","Care Hospital Kavaratti","Nephrology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Joshi","Holy Family Hospital Chandigarh","Cardiology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Patel","Manipal Hospital Guwahati","Psychiatry","Assam","Guwahati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Kapoor","St. Mary's Hospital Shillong","Internal Medicine","Meghalaya","Shillong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Chauhan","Medanta - The Medicity Puducherry","Gynecology","Puducherry","Puducherry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Rao","Manipal Hospital Diu","Oncology","Dadra and Nagar Haveli and Daman and Diu","Diu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Kumar","City Life Hospital Ranchi","Anesthesiology","Jharkhand","Ranchi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sneha Banerjee","All India Institute of Medical Sciences (AIIMS) Kannur","ENT","Kerala","Kannur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Bose","KIMS Hospital Anantnag","ENT","Jammu and Kashmir","Anantnag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Pillai","Care Hospital Kathua","Cardiology","Jammu and Kashmir","Kathua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Malhotra","Care Hospital Nagaon","Gynecology","Assam","Nagaon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Kapoor","Greenview Hospital Ziro","Neurology","Arunachal Pradesh","Ziro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Dutta","St. Mary's Hospital Rishikesh","Oncology","Uttarakhand","Rishikesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Gupta","Greenview Hospital Bikaner","Nephrology","Rajasthan","Bikaner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Pillai","Medanta - The Medicity Rajnandgaon","Neurology","Chhattisgarh","Rajnandgaon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Trivedi","KIMS Hospital Kannur","Oncology","Kerala","Kannur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Verma","Care Hospital Anantnag","Neurology","Jammu and Kashmir","Anantnag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Reddy","City Life Hospital Thoubal","Pulmonology","Manipur","Thoubal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Malhotra","Care Hospital Lucknow","Gynecology","Uttar Pradesh","Lucknow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Singh","Greenview Hospital Surat","Anesthesiology","Gujarat","Surat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Gupta","Manipal Hospital Churachandpur","Anesthesiology","Manipur","Churachandpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Verma","LifeLine Hospital Thoothukudi","Urology","Tamil Nadu","Thoothukudi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Aggarwal","City Life Hospital Davanagere","Orthopedics","Karnataka","Davanagere","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Khan","St. Mary's Hospital Karaikal","Internal Medicine","Puducherry","Karaikal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Pandey","KIMS Hospital Chandigarh","Endocrinology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
